,Day,Date,workoutActivityType,duration,durationUnit,distance,heartRateAverage,activeEnergyBurned,basalEnergyBurned,avg_pace_min,avg_pace_mmss
954,Sunday,2024-09-15,Walking,49.51576426823934,min,4.36546,101.52631578947368,250.064,98.4575,11.342622373871102,11:21
955,Monday,2024-09-16,Walking,47.59753721555074,min,4.42792,99.3,261.259,94.5072,10.74941218801395,10:45
956,Tuesday,2024-09-17,Walking,41.70494425098101,min,4.34399,105.52941176470588,290.632,82.588,9.600607793982263,9:36
957,Thursday,2024-09-19,Walking,42.25328728159268,min,4.39266,118.63636363636364,295.801,83.657,9.619066188048398,9:37
958,Friday,2024-09-20,Walking,42.37880851626396,min,4.33652,117.44444444444444,281.239,84.2029,9.772538467772305,9:46
959,Saturday,2024-09-21,Cycling,68.32244831720988,min,14.1463,115.79701120797012,418.058,135.341,4.829704468108966,4:50
960,Sunday,2024-09-22,Cycling,40.26983575026194,min,11.5863,108.87872340425533,276.453,79.6985,3.475642418223414,3:29
961,Tuesday,2024-09-24,Walking,42.15450538396836,min,4.37333,121.83333333333333,290.186,83.5721,9.638994858372993,9:38
962,Wednesday,2024-09-25,Walking,42.14704176783562,min,4.3134,111.5,290.689,83.469,9.771187872174067,9:46
963,Thursday,2024-09-26,Walking,42.60672086675962,min,4.35869,117.81818181818181,297.573,84.3767,9.775120705248508,9:47
964,Friday,2024-09-27,Walking,42.20287696520487,min,4.33612,117.14285714285714,293.234,83.6984,9.732866471685487,9:44
965,Saturday,2024-09-28,Walking,41.88903283278147,min,4.3786,120.72727272727273,300.962,82.9479,9.566763995976219,9:34
966,Sunday,2024-09-29,Cycling,43.63217131694158,min,11.6353,97.62669245647969,264.397,86.6975,3.7499824943870443,3:45
967,Monday,2024-09-30,Walking,52.96153260072072,min,5.38145,108.36363636363636,343.543,105.036,9.841498592520738,9:50
968,Tuesday,2024-10-01,Walking,49.1359215815862,min,5.149,115.3076923076923,343.908,98.5845,9.542808619457409,9:33
969,Wednesday,2024-10-02,Walking,15.38388641675313,min,0.694321,89.53128333333332,49.785,30.605,22.156735021341902,22:09
970,Wednesday,2024-10-02,Walking,21.36634741822878,min,1.61966,83.67606842105263,109.51,42.8041,13.191872009081399,13:12
971,Thursday,2024-10-03,Walking,34.151118683815,min,3.52647,107.41666666666667,239.884,68.3922,9.684222092861983,9:41
972,Friday,2024-10-04,Walking,48.4529355665048,min,5.10123,114.45454545454545,351.389,97.246,9.498284838461469,9:30
973,Sunday,2024-10-06,Walking,32.58606334924698,min,3.53863,119.16666666666667,242.329,65.2392,9.208666446971561,9:13
974,Monday,2024-10-07,Walking,50.79149533510208,min,5.40177,119.625,364.893,101.933,9.402750456813614,9:24
975,Tuesday,2024-10-08,Walking,51.31154219905535,min,5.41519,122.0,361.197,102.964,9.475483260800702,9:29
976,Wednesday,2024-10-09,Walking,40.90239306489627,min,4.39873,121.18181818181819,305.915,82.0149,9.298682361703555,9:18
977,Thursday,2024-10-10,Walking,51.27119741638501,min,5.40602,119.83333333333333,362.506,102.788,9.484093180636588,9:29
